timestamp,src_ip,dst_ip,length,protocol,modbus_func_code,transaction_id,unit_id,direction,pcap_file,iat,label
2023-03-23T02:12:20.033649+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,1.1920928955078123e-05,0
2023-03-23T02:12:20.034513+00:00,185.175.0.6,185.175.0.4,71,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.000864028930664,0
2023-03-23T02:12:20.034551+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,3.814697265625e-05,0
2023-03-23T02:12:20.047447+00:00,185.175.0.4,185.175.0.6,123,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0128958225250244,0
2023-03-23T02:12:20.047793+00:00,185.175.0.6,185.175.0.4,201,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0003459453582763,0
2023-03-23T02:12:20.048195+00:00,185.175.0.4,185.175.0.6,157,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0004022121429443,0
2023-03-23T02:12:20.049070+00:00,185.175.0.6,185.175.0.4,97,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0008749961853027,0
2023-03-23T02:12:20.049511+00:00,185.175.0.4,185.175.0.6,721,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0004408359527587,0
2023-03-23T02:12:20.050076+00:00,185.175.0.6,185.175.0.4,71,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0005650520324707,0
2023-03-23T02:12:20.052409+00:00,185.175.0.6,185.175.0.4,60,6,,,,Other,vethffb308b-0.pcap,0.0023331642150878,0
2023-03-23T02:12:20.052466+00:00,185.175.0.4,185.175.0.6,60,6,,,,Other,vethffb308b-0.pcap,5.674362182617188e-05,0
2023-03-23T02:12:20.052485+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,1.931190490722656e-05,0
2023-03-23T02:12:20.052675+00:00,185.175.0.6,185.175.0.4,752,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0001897811889648,0
2023-03-23T02:12:20.052700+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,2.47955322265625e-05,0
2023-03-23T02:12:20.057316+00:00,185.175.0.4,185.175.0.6,71,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0046162605285644,0
2023-03-23T02:12:20.057342+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,2.5987625122070312e-05,0
2023-03-23T02:12:20.093198+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,0.035856008529663,0
2023-03-23T02:12:20.093203+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,4.76837158203125e-06,0
2023-03-23T02:12:38.464063+00:00,185.175.0.8,185.175.0.6,60,6,,,,Other,vethffb308b-0.pcap,18.37086009979248,0
2023-03-23T02:12:38.464104+00:00,185.175.0.6,185.175.0.8,60,6,,,,Other,vethffb308b-0.pcap,4.100799560546875e-05,0
2023-03-23T02:12:38.464147+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,4.291534423828125e-05,0
2023-03-23T02:12:38.466349+00:00,185.175.0.8,185.175.0.6,70,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0022022724151611,0
2023-03-23T02:12:38.466370+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,2.09808349609375e-05,0
2023-03-23T02:12:38.466620+00:00,185.175.0.6,185.175.0.8,84,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0002498626708984,0
2023-03-23T02:12:38.466664+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,4.38690185546875e-05,0
2023-03-23T02:12:38.468788+00:00,185.175.0.8,185.175.0.6,70,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0021240711212158,0
2023-03-23T02:12:38.468962+00:00,185.175.0.6,185.175.0.8,84,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0001740455627441,0
2023-03-23T02:12:38.509198+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,0.0402362346649169,0
2023-03-23T02:12:38.545674+00:00,185.175.0.8,185.175.0.6,588,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0364758968353271,0
2023-03-23T02:12:38.546517+00:00,185.175.0.6,185.175.0.8,60,6,,,,Other,vethffb308b-0.pcap,0.000842809677124,0
2023-03-23T02:12:38.546565+00:00,185.175.0.8,185.175.0.6,60,6,,,,Other,vethffb308b-0.pcap,4.8160552978515625e-05,0
2023-03-23T02:12:38.546585+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,2.002716064453125e-05,0
2023-03-23T02:12:38.546704+00:00,185.175.0.6,185.175.0.8,73,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0001187324523925,0
2023-03-23T02:12:38.546728+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,2.408027648925781e-05,0
2023-03-23T02:12:38.549229+00:00,185.175.0.8,185.175.0.6,73,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0025012493133544,0
2023-03-23T02:12:38.549255+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,2.574920654296875e-05,0
2023-03-23T02:12:38.550358+00:00,185.175.0.6,185.175.0.8,239,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0011031627655029,0
2023-03-23T02:12:38.551223+00:00,185.175.0.8,185.175.0.6,60,6,,,,Other,vethffb308b-0.pcap,0.0008649826049804,0
2023-03-23T02:12:38.551250+00:00,185.175.0.6,185.175.0.8,60,6,,,,Other,vethffb308b-0.pcap,2.694129943847656e-05,0
2023-03-23T02:12:38.551281+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,3.0994415283203125e-05,0
2023-03-23T02:12:38.551388+00:00,185.175.0.8,185.175.0.6,121,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0001068115234375,0
2023-03-23T02:12:38.551400+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,1.2159347534179688e-05,0
2023-03-23T02:12:38.552123+00:00,185.175.0.6,185.175.0.8,201,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0007228851318359,0
2023-03-23T02:12:38.552165+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,4.220008850097656e-05,0
2023-03-23T02:12:38.554255+00:00,185.175.0.8,185.175.0.6,71,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0020899772644042,0
2023-03-23T02:12:38.555781+00:00,185.175.0.6,185.175.0.8,85,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0015261173248291,0
2023-03-23T02:12:38.555830+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,4.887580871582031e-05,0
2023-03-23T02:12:38.556525+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,0.000694990158081,0
2023-03-23T02:12:38.556712+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,0.0001869201660156,0
2023-03-23T02:12:38.556733+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,2.09808349609375e-05,0
2023-03-23T02:12:38.556738+00:00,185.175.0.6,185.175.0.8,60,6,,,,Other,vethffb308b-0.pcap,5.245208740234375e-06,0
2023-03-23T02:12:38.556783+00:00,185.175.0.8,185.175.0.6,60,6,,,,Other,vethffb308b-0.pcap,4.506111145019531e-05,0
2023-03-23T02:12:38.556800+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,1.6689300537109375e-05,0
2023-03-23T02:12:38.556927+00:00,185.175.0.6,185.175.0.8,73,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0001270771026611,0
2023-03-23T02:12:38.556951+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,2.408027648925781e-05,0
2023-03-23T02:12:38.604862+00:00,185.175.0.8,185.175.0.6,130,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0479109287261962,0
2023-03-23T02:12:38.605304+00:00,185.175.0.6,185.175.0.8,208,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0004420280456542,0
2023-03-23T02:12:38.605347+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,4.315376281738281e-05,0
2023-03-23T02:12:38.606049+00:00,185.175.0.8,185.175.0.6,60,6,,,,Other,vethffb308b-0.pcap,0.000701904296875,0
2023-03-23T02:12:38.606079+00:00,185.175.0.6,185.175.0.8,60,6,,,,Other,vethffb308b-0.pcap,2.9802322387695312e-05,0
2023-03-23T02:12:38.606111+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,3.218650817871094e-05,0
2023-03-23T02:12:38.606216+00:00,185.175.0.8,185.175.0.6,217,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0001049041748046,0
2023-03-23T02:12:38.606227+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,1.0967254638671877e-05,0
2023-03-23T02:12:38.607015+00:00,185.175.0.6,185.175.0.8,71,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0007879734039306,0
2023-03-23T02:12:38.607056+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,4.100799560546875e-05,0
2023-03-23T02:12:38.629412+00:00,185.175.0.8,185.175.0.6,123,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0223562717437744,0
2023-03-23T02:12:38.629679+00:00,185.175.0.6,185.175.0.8,201,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0002670288085937,0
2023-03-23T02:12:38.630093+00:00,185.175.0.8,185.175.0.6,157,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0004138946533203,0
2023-03-23T02:12:38.630331+00:00,185.175.0.6,185.175.0.8,97,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0002377033233642,0
2023-03-23T02:12:38.630814+00:00,185.175.0.8,185.175.0.6,721,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0004830360412597,0
2023-03-23T02:12:38.633018+00:00,185.175.0.6,185.175.0.8,71,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0022041797637939,0
2023-03-23T02:12:38.636475+00:00,185.175.0.6,185.175.0.8,60,6,,,,Other,vethffb308b-0.pcap,0.0034568309783935,0
2023-03-23T02:12:38.636532+00:00,185.175.0.8,185.175.0.6,60,6,,,,Other,vethffb308b-0.pcap,5.7220458984375e-05,0
2023-03-23T02:12:38.636562+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,2.9802322387695312e-05,0
2023-03-23T02:12:38.637773+00:00,185.175.0.6,185.175.0.8,752,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0012111663818359,0
2023-03-23T02:12:38.637804+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,3.0994415283203125e-05,0
2023-03-23T02:12:38.639297+00:00,185.175.0.8,185.175.0.6,71,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0014929771423339,0
2023-03-23T02:12:38.639320+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,2.312660217285156e-05,0
2023-03-23T02:12:38.673256+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,0.0339357852935791,0
2023-03-23T02:12:38.677185+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,0.0039291381835937,0
2023-03-23T02:15:00.859860+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,142.18267488479614,0
2023-03-23T02:15:00.860048+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,0.000187873840332,0
2023-03-23T02:15:00.860128+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,8.0108642578125e-05,0
2023-03-23T02:15:00.860154+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,2.6226043701171875e-05,0
2023-03-23T02:15:00.860267+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,0.000112771987915,0
2023-03-23T02:15:00.860289+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,2.2172927856445312e-05,0
2023-03-23T02:15:19.871481+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,19.011192083358765,0
2023-03-23T02:15:19.871570+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,8.869171142578125e-05,0
2023-03-23T02:15:19.871640+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,7.009506225585938e-05,0
2023-03-23T02:15:19.871698+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,5.793571472167969e-05,0
2023-03-23T02:15:19.871698+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,0.0,0
2023-03-23T02:15:19.871747+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,4.911422729492188e-05,0
2023-03-23T02:15:19.871752+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,5.0067901611328125e-06,0
2023-03-23T02:15:19.871756+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,4.0531158447265625e-06,0
2023-03-23T02:15:19.871809+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,5.292892456054688e-05,0
2023-03-23T02:15:38.452271+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,18.580462217330933,0
2023-03-23T02:15:38.452365+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,9.393692016601562e-05,0
2023-03-23T02:15:38.452425+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,5.984306335449219e-05,0
2023-03-23T02:15:38.452489+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,6.389617919921875e-05,0
2023-03-23T02:15:38.452490+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,1.1920928955078125e-06,0
2023-03-23T02:15:38.452528+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,3.814697265625e-05,0
2023-03-23T02:15:38.452537+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,8.821487426757812e-06,0
2023-03-23T02:15:38.452537+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,0.0,0
2023-03-23T02:15:38.452580+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,4.315376281738281e-05,0
2023-03-23T02:25:32.955319+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,594.5027387142181,0
2023-03-23T02:25:32.957186+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,0.0018670558929443,0
2023-03-23T02:25:32.957934+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,0.0007481575012207,0
2023-03-23T02:25:32.957971+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,3.671646118164063e-05,0
2023-03-23T02:25:32.959589+00:00,185.175.0.6,185.175.0.4,60,6,,,,Other,vethffb308b-0.pcap,0.0016181468963623,0
2023-03-23T02:25:32.959636+00:00,185.175.0.4,185.175.0.6,40,6,,,,Other,vethffb308b-0.pcap,4.696846008300781e-05,0
2023-03-23T02:25:37.974507+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,5.014871120452881,0
2023-03-23T02:25:37.976909+00:00,185.175.0.6,185.175.0.8,52,6,,,,Other,vethffb308b-0.pcap,0.0024020671844482,0
2023-03-23T02:25:37.976949+00:00,185.175.0.8,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,3.981590270996094e-05,0
2023-03-23T02:25:37.978578+00:00,185.175.0.6,185.175.0.8,60,6,,,,Other,vethffb308b-0.pcap,0.0016288757324218,0
2023-03-23T02:25:37.978630+00:00,185.175.0.8,185.175.0.6,40,6,,,,Other,vethffb308b-0.pcap,5.197525024414063e-05,0
2023-03-23T02:28:15.020891+00:00,185.175.0.4,185.175.0.6,60,6,,,,Other,vethffb308b-0.pcap,157.04226112365723,0
2023-03-23T02:28:15.020922+00:00,185.175.0.6,185.175.0.4,60,6,,,,Other,vethffb308b-0.pcap,3.123283386230469e-05,0
2023-03-23T02:28:15.020954+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,3.1948089599609375e-05,0
2023-03-23T02:28:15.023581+00:00,185.175.0.4,185.175.0.6,70,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.002626895904541,0
2023-03-23T02:28:15.023594+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,1.2874603271484377e-05,0
2023-03-23T02:28:15.029074+00:00,185.175.0.6,185.175.0.4,84,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0054800510406494,0
2023-03-23T02:28:15.029119+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,4.506111145019531e-05,0
2023-03-23T02:28:15.031630+00:00,185.175.0.4,185.175.0.6,70,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0025110244750976,0
2023-03-23T02:28:15.031886+00:00,185.175.0.6,185.175.0.4,84,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.000256061553955,0
2023-03-23T02:28:15.073191+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,0.0413048267364501,0
2023-03-23T02:28:15.114934+00:00,185.175.0.4,185.175.0.6,588,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0417430400848388,0
2023-03-23T02:28:15.118127+00:00,185.175.0.6,185.175.0.4,60,6,,,,Other,vethffb308b-0.pcap,0.0031931400299072,0
2023-03-23T02:28:15.118173+00:00,185.175.0.4,185.175.0.6,60,6,,,,Other,vethffb308b-0.pcap,4.57763671875e-05,0
2023-03-23T02:28:15.118191+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,1.811981201171875e-05,0
2023-03-23T02:28:15.118681+00:00,185.175.0.6,185.175.0.4,73,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0004901885986328,0
2023-03-23T02:28:15.118704+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,2.288818359375e-05,0
2023-03-23T02:28:15.120818+00:00,185.175.0.4,185.175.0.6,73,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0021138191223144,0
2023-03-23T02:28:15.120835+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,1.71661376953125e-05,0
2023-03-23T02:28:15.122031+00:00,185.175.0.6,185.175.0.4,239,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0011961460113525,0
2023-03-23T02:28:15.123061+00:00,185.175.0.4,185.175.0.6,60,6,,,,Other,vethffb308b-0.pcap,0.0010297298431396,0
2023-03-23T02:28:15.123084+00:00,185.175.0.6,185.175.0.4,60,6,,,,Other,vethffb308b-0.pcap,2.312660217285156e-05,0
2023-03-23T02:28:15.123112+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,2.789497375488281e-05,0
2023-03-23T02:28:15.123237+00:00,185.175.0.4,185.175.0.6,121,6,0.0,8.0,0.0,Other,vethffb308b-0.pcap,0.0001251697540283,0
2023-03-23T02:28:15.123248+00:00,185.175.0.6,185.175.0.4,52,6,,,,Other,vethffb308b-0.pcap,1.0967254638671877e-05,0
2023-03-23T02:28:15.124250+00:00,185.175.0.6,185.175.0.4,201,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0010020732879638,0
2023-03-23T02:28:15.124281+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,3.0994415283203125e-05,0
2023-03-23T02:28:15.126515+00:00,185.175.0.4,185.175.0.6,71,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0022337436676025,0
2023-03-23T02:28:15.128163+00:00,185.175.0.6,185.175.0.4,85,6,0.0,264.0,0.0,Other,vethffb308b-0.pcap,0.0016481876373291,0
2023-03-23T02:28:15.128200+00:00,185.175.0.4,185.175.0.6,52,6,,,,Other,vethffb308b-0.pcap,3.695487976074219e-05,0
